--------- beginning of /dev/log/system
07-14 13:32:49.627 I/WindowState(  374): WIN DEATH: Window{438d7e68 u0 com.android.packageinstaller/com.android.packageinstaller.UninstallerActivity}
07-14 14:09:23.643 D/BluetoothManagerService(  374): Message: 30
07-14 14:09:23.643 D/BluetoothPan(12255): BluetoothPan() call bindService
07-14 14:09:23.643 D/BluetoothPan(12255): BluetoothPan(), bindService called
07-14 14:09:23.643 D/BluetoothManagerService(  374): Message: 30
07-14 14:09:23.643 W/ContextImpl(12255): Calling a method in the system process without a qualified user: android.app.ContextImpl.bindService:1439 android.content.ContextWrapper.bindService:496 android.bluetooth.BluetoothPan.<init>:141 android.bluetooth.BluetoothAdapter.getProfileProxy:1171 com.android.settings.bluetooth.PanProfile.<init>:73 
07-14 14:09:23.651 D/LocalBluetoothProfileManager(12255): LocalBluetoothProfileManager construction complete
07-14 14:09:23.651 D/BluetoothAdapter(12255): 1116081832: getState() :  mService = null. Returning STATE_OFF
07-14 14:09:23.651 D/BluetoothAdapter(12255): 1116081832: getState() :  mService = null. Returning STATE_OFF
07-14 14:09:23.651 W/ContextImpl(12255): Calling a method in the system process without a qualified user: android.app.ContextImpl.bindService:1439 android.content.ContextWrapper.bindService:496 android.bluetooth.BluetoothPbap.<init>:161 com.android.settings.bluetooth.PbapServerProfile.<init>:68 com.android.settings.bluetooth.LocalBluetoothProfileManager.<init>:124 
07-14 14:09:23.737 W/BackupManagerService(  374): dataChanged but no participant pkg='com.android.providers.settings' uid=10079
07-14 14:09:23.791 I/XGPushMessage(12204): >>TPushBaseReceiver receiver msg>>
07-14 14:09:23.791 I/TPush   (12204): >>TPushBaseReceiver receiver msg>>Intent { act=com.tencent.android.tpush.action.FEEDBACK flg=0x10 pkg=com.mgyapp.android cmp=com.mgyapp.android/com.mgyun.general.push.XGPushActionRecevier (has extras) },Bundle[mParcelledData.dataSize=348]
07-14 14:09:23.791 I/XGPushMessage(12204): >>XGPushBaseReceiver receiver feedbackHandler>>@feedbackType:1 ,@errorCode:0
07-14 14:09:23.823 D/libEGL  (12255): loaded /vendor/lib/egl/libEGL_POWERVR_SGX540_120.so
07-14 14:09:23.854 D/libEGL  (12255): loaded /vendor/lib/egl/libGLESv1_CM_POWERVR_SGX540_120.so
07-14 14:09:23.869 D/libEGL  (12255): loaded /vendor/lib/egl/libGLESv2_POWERVR_SGX540_120.so
07-14 14:09:23.979 D/OpenGLRenderer(12255): Enabling debug mode 0
07-14 14:09:24.002 D/WifiService(  374): setWifiEnabled: true pid=12255, uid=1000
07-14 14:09:24.033 D/BluetoothAdapter(12255): 1116081832: getState() :  mService = null. Returning STATE_OFF
07-14 14:09:24.455 I/ActivityManager(  374): Displayed com.android.settings/.Settings: +1s407ms
07-14 14:09:24.518 W/GAV2    (12057): Thread[Service Reconnect,5,main]: Service unavailable (code=1), using local store.
07-14 14:09:24.518 W/ActivityManager(  374): Unable to start service Intent { act=com.google.android.gms.analytics.service.START (has extras) } U=0: not found
07-14 14:09:24.799 D/dalvikvm(10278): GC_CONCURRENT freed 394K, 5% free 8950K/9380K, paused 3ms+1ms, total 23ms
07-14 14:09:25.346 I/TransInfo( 3494): TransInfo created, id: 3, class: class com.pekall.emdm.transaction.b.c
07-14 14:09:25.346 D/NetworkThread( 3494): [null:-1]->----isRunning-----true
07-14 14:09:25.346 D/NetworkThread( 3494): [null:-1]->----isRunning-----true
07-14 14:09:25.346 D/NetworkThread( 3494): [null:-1]->thread wakeup
07-14 14:09:25.385 D/dalvikvm(12255): GC_CONCURRENT freed 90K, 2% free 9519K/9644K, paused 55ms+6ms, total 82ms
07-14 14:09:25.565 D/dalvikvm(11839): GC_CONCURRENT freed 226K, 4% free 9800K/10104K, paused 7ms+13ms, total 55ms
07-14 14:09:25.729 D/dalvikvm( 3494): GC_FOR_ALLOC freed 3139K, 20% free 24165K/29944K, paused 196ms, total 199ms
07-14 14:09:25.744 D/HttpClient( 3494): enable apache.http debug
07-14 14:09:25.760 V/DEBUG   ( 3494): HTTP 0
07-14 14:09:25.830 D/Finsky  (11839): [1] 5.onFinished: Installation state replication succeeded.
07-14 14:09:26.104 D/dalvikvm( 3494): GC_FOR_ALLOC freed 2683K, 20% free 24134K/29944K, paused 137ms, total 138ms
07-14 14:09:26.346 I/ActivityManager(  374): START u0 {act=android.intent.action.MAIN cmp=com.android.settings/.SubSettings (has extras)} from pid 12255
07-14 14:09:26.416 D/dalvikvm( 3494): GC_FOR_ALLOC freed 1254K, 20% free 24144K/29944K, paused 138ms, total 138ms
07-14 14:09:26.518 D/dalvikvm(  374): GC_FOR_ALLOC freed 1957K, 30% free 19224K/27344K, paused 108ms, total 108ms
07-14 14:09:26.612 W/ContextImpl(12255): Calling a method in the system process without a qualified user: android.app.ContextImpl.bindService:1439 android.content.ContextWrapper.bindService:496 com.android.settings.applications.ManageApplications.onCreate:861 android.app.Fragment.performCreate:1673 android.app.FragmentManagerImpl.moveToState:854 
07-14 14:09:26.729 D/dalvikvm(12255): GC_CONCURRENT freed 119K, 2% free 9831K/9988K, paused 4ms+11ms, total 40ms
07-14 14:09:27.002 V/DEBUG   ( 3494): HTTP 1
07-14 14:09:27.002 D/MdmDatabaseHelper( 3494): [null:-1]->update command 8a80888e4732aed50147337d57681100 to status executed
07-14 14:09:27.104 D/MdmService( 3494): [null:-1]->handleCheckInResult
07-14 14:09:27.104 D/MdmService( 3494): [null:-1]->handleCheckInResult result keyIndex: 3
07-14 14:09:27.104 D/HandleCommandTask( 3494): [null:-1]->execute command msg but beanBase is null
07-14 14:09:27.104 D/MdmStatusManager( 3494): [null:-1]->change status to : Idle
07-14 14:09:27.104 D/NetworkThread( 3494): [null:-1]->queue is empty, thread wait...
07-14 14:09:27.182 D/dalvikvm(12255): GC_FOR_ALLOC freed 133K, 2% free 10039K/10208K, paused 29ms, total 33ms
07-14 14:09:27.190 I/dalvikvm-heap(12255): Grow heap (frag case) to 10.835MB for 1048592-byte allocation
07-14 14:09:27.213 D/dalvikvm(12255): GC_FOR_ALLOC freed 1K, 2% free 11061K/11236K, paused 26ms, total 26ms
07-14 14:09:27.244 D/dalvikvm(12255): GC_CONCURRENT freed 10K, 2% free 11054K/11236K, paused 3ms+7ms, total 33ms
07-14 14:09:27.330 D/dalvikvm(12255): GC_FOR_ALLOC freed 62K, 2% free 11052K/11236K, paused 26ms, total 26ms
07-14 14:09:27.354 I/dalvikvm-heap(12255): Grow heap (frag case) to 14.826MB for 4194320-byte allocation
07-14 14:09:27.408 D/dalvikvm(12255): GC_FOR_ALLOC freed <1K, 2% free 15148K/15336K, paused 50ms, total 50ms
07-14 14:09:27.448 D/dalvikvm(12255): GC_CONCURRENT freed 9K, 2% free 15140K/15336K, paused 4ms+4ms, total 38ms
07-14 14:09:27.658 I/Choreographer(12255): Skipped 47 frames!  The application may be doing too much work on its main thread.
07-14 14:09:27.823 V/RenderScript(12255): 0x5caf43a8 Launching thread(s), CPUs 2
07-14 14:09:27.932 I/ActivityManager(  374): Process com.qihoo360.mobilesafe (pid 11879) has died.
07-14 14:09:28.041 I/ActivityManager(  374): Displayed com.android.settings/.SubSettings: +1s508ms
07-14 14:09:28.307 I/ActivityManager(  374): Process com.google.android.apps.plus (pid 11998) has died.
07-14 14:09:28.424 D/dalvikvm(12255): GC_CONCURRENT freed 1304K, 8% free 15895K/17252K, paused 3ms+7ms, total 53ms
07-14 14:09:28.690 D/dalvikvm(12255): GC_FOR_ALLOC freed 163K, 5% free 16441K/17252K, paused 26ms, total 26ms
07-14 14:09:28.698 I/dalvikvm-heap(12255): Grow heap (frag case) to 18.337MB for 2359312-byte allocation
07-14 14:09:28.729 D/dalvikvm(12255): GC_FOR_ALLOC freed 1K, 5% free 18743K/19560K, paused 27ms, total 27ms
07-14 14:09:29.580 I/ActivityManager(  374): START u0 {act=android.intent.action.MAIN cmp=com.android.settings/.SubSettings (has extras)} from pid 12255
07-14 14:09:29.651 D/dalvikvm(10278): GC_CONCURRENT freed 392K, 5% free 8949K/9380K, paused 3ms+2ms, total 30ms
07-14 14:09:29.729 D/dalvikvm(  374): GC_FOR_ALLOC freed 1355K, 31% free 19102K/27344K, paused 88ms, total 88ms
07-14 14:09:29.823 D/dalvikvm(  374): GC_FOR_ALLOC freed 772K, 31% free 19080K/27344K, paused 84ms, total 84ms
07-14 14:09:30.065 W/ResourceType(12255): getEntry failing because entryIndex 129 is beyond type entryCount 3
07-14 14:09:30.252 W/ContextImpl(12255): Calling a method in the system process without a qualified user: android.app.ContextImpl.sendOrderedBroadcast:1111 android.app.ContextImpl.sendOrderedBroadcast:1102 android.content.ContextWrapper.sendOrderedBroadcast:369 com.android.settings.applications.InstalledAppDetails.checkForceStop:1236 com.android.settings.applications.InstalledAppDetails.refreshUi:814 
07-14 14:09:30.369 D/android.widget.GridLayout(12255): vertical constraints: y1-y0>=52, y2-y1>=269, y2-y0<=96 are inconsistent; permanently removing: y2-y0<=96. 
07-14 14:09:30.768 D/dalvikvm(10278): GC_CONCURRENT freed 386K, 5% free 8950K/9380K, paused 7ms+3ms, total 33ms
07-14 14:09:30.807 I/ActivityManager(  374): Displayed com.android.settings/.SubSettings: +966ms
07-14 14:09:31.830 I/ActivityManager(  374): START u0 {act=android.intent.action.UNINSTALL_PACKAGE dat=package:by.game.binumbers cmp=com.android.packageinstaller/.UninstallerActivity (has extras)} from pid 12255
07-14 14:09:31.979 D/dalvikvm(  374): GC_FOR_ALLOC freed 1424K, 29% free 19463K/27344K, paused 98ms, total 98ms
07-14 14:09:32.073 D/dalvikvm(  374): GC_FOR_ALLOC freed 752K, 31% free 19083K/27344K, paused 88ms, total 88ms
07-14 14:09:32.096 I/ActivityManager(  374): Start proc com.android.packageinstaller for activity com.android.packageinstaller/.UninstallerActivity: pid=12371 uid=10045 gids={50045, 1028}
07-14 14:09:32.213 D/dalvikvm(12371): GC_FOR_ALLOC freed 67K, 2% free 8986K/9092K, paused 22ms, total 22ms
07-14 14:09:32.221 I/dalvikvm-heap(12371): Grow heap (frag case) to 9.808MB for 1048592-byte allocation
07-14 14:09:32.237 D/dalvikvm(12371): GC_FOR_ALLOC freed <1K, 2% free 10010K/10120K, paused 16ms, total 16ms
07-14 14:09:32.268 D/dalvikvm(12371): GC_CONCURRENT freed <1K, 2% free 10009K/10120K, paused 8ms+2ms, total 27ms
07-14 14:09:32.346 D/dalvikvm(12371): GC_FOR_ALLOC freed <1K, 2% free 10009K/10120K, paused 16ms, total 16ms
07-14 14:09:32.377 I/dalvikvm-heap(12371): Grow heap (frag case) to 13.807MB for 4194320-byte allocation
07-14 14:09:32.385 I/ActivityManager(  374): Process com.google.android.gallery3d (pid 11923) has died.
07-14 14:09:32.401 D/dalvikvm(12371): GC_FOR_ALLOC freed 0K, 1% free 14105K/14220K, paused 23ms, total 23ms
07-14 14:09:32.424 D/dalvikvm(12371): GC_CONCURRENT freed <1K, 1% free 14105K/14220K, paused 2ms+2ms, total 23ms
07-14 14:09:32.565 D/libEGL  (12371): loaded /vendor/lib/egl/libEGL_POWERVR_SGX540_120.so
07-14 14:09:32.573 D/libEGL  (12371): loaded /vendor/lib/egl/libGLESv1_CM_POWERVR_SGX540_120.so
07-14 14:09:32.580 D/libEGL  (12371): loaded /vendor/lib/egl/libGLESv2_POWERVR_SGX540_120.so
07-14 14:09:32.658 D/OpenGLRenderer(12371): Enabling debug mode 0
07-14 14:09:32.744 I/ActivityManager(  374): Process com.google.android.partnersetup (pid 11962) has died.
07-14 14:09:32.838 I/ActivityManager(  374): Displayed com.android.packageinstaller/.UninstallerActivity: +753ms
07-14 14:09:33.049 I/ActivityManager(  374): Process com.android.providers.calendar (pid 6579) has died.
07-14 14:09:33.455 I/ActivityManager(  374): START u0 {act=android.intent.action.VIEW cmp=com.android.packageinstaller/.UninstallAppProgress (has extras)} from pid 12371
07-14 14:09:33.596 D/dalvikvm(  374): GC_FOR_ALLOC freed 420K, 29% free 19458K/27344K, paused 85ms, total 85ms
07-14 14:09:33.698 D/dalvikvm(  374): GC_FOR_ALLOC freed 761K, 31% free 19068K/27344K, paused 91ms, total 91ms
07-14 14:09:33.760 I/ActivityManager(  374): Force stopping package by.game.binumbers appid=10082 user=-1
07-14 14:09:33.783 W/PackageManager(  374): Couldn't delete native library directory /data/app-lib/by.game.binumbers
07-14 14:09:33.893 I/ActivityManager(  374): Displayed com.android.packageinstaller/.UninstallAppProgress: +186ms
07-14 14:09:33.955 I/ActivityManager(  374): Force stopping package by.game.binumbers appid=10082 user=0
07-14 14:09:34.010 D/dalvikvm(  636): WAIT_FOR_CONCURRENT_GC blocked 1ms
07-14 14:09:34.190 D/dalvikvm(  636): GC_EXPLICIT freed 898K, 9% free 12896K/14068K, paused 4ms+14ms, total 175ms
07-14 14:09:34.237 D/dalvikvm(12255): GC_EXPLICIT freed 654K, 4% free 19713K/20404K, paused 6ms+58ms, total 267ms
07-14 14:09:34.252 D/dalvikvm( 1052): GC_EXPLICIT freed 229K, 11% free 10232K/11384K, paused 3ms+30ms, total 255ms
07-14 14:09:34.283 D/dalvikvm( 2221): GC_EXPLICIT freed 301K, 6% free 9579K/10164K, paused 20ms+14ms, total 216ms
07-14 14:09:34.346 D/dalvikvm(11839): GC_EXPLICIT freed 876K, 10% free 9165K/10100K, paused 2ms+3ms, total 360ms
07-14 14:09:34.362 D/dalvikvm(  595): GC_EXPLICIT freed 6399K, 14% free 14940K/17232K, paused 24ms+30ms, total 237ms
07-14 14:09:34.408 D/dalvikvm(11553): GC_EXPLICIT freed 262K, 4% free 10058K/10456K, paused 2ms+9ms, total 112ms
07-14 14:09:34.416 D/dalvikvm( 6152): GC_EXPLICIT freed 398K, 8% free 9433K/10176K, paused 6ms+14ms, total 138ms
07-14 14:09:34.448 D/dalvikvm( 2060): GC_EXPLICIT freed 236K, 29% free 13139K/18440K, paused 8ms+6ms, total 219ms
07-14 14:09:34.588 D/dalvikvm( 3494): GC_EXPLICIT freed 1272K, 21% free 23744K/29760K, paused 147ms+46ms, total 516ms
07-14 14:09:34.596 W/PluginManager( 3494): Can't find plugin: by.game.binumbers
07-14 14:09:34.682 I/Launcher(  595): Deferring update until onResume
07-14 14:09:34.752 W/MountService(  374): getVolumeState(/storage/emulated/0/external_sd): Unknown volume
07-14 14:09:34.752 W/MountService(  374): getVolumeState(/mnt/sdcard-ext): Unknown volume
07-14 14:09:34.752 W/MountService(  374): getVolumeState(/mnt/ext_sdcard): Unknown volume
07-14 14:09:34.752 W/MountService(  374): getVolumeState(/mnt/sdcard2): Unknown volume
07-14 14:09:34.760 W/MountService(  374): getVolumeState(/mnt/emmc): Unknown volume
07-14 14:09:34.760 W/MountService(  374): getVolumeState(/mnt/extSdCard): Unknown volume
07-14 14:09:34.760 W/MountService(  374): getVolumeState(/mnt/sdcard/SD_CARD): Unknown volume
07-14 14:09:34.760 W/MountService(  374): getVolumeState(/mnt/sdcard/extra_sd): Unknown volume
07-14 14:09:34.760 W/MountService(  374): getVolumeState(/mnt/extrasd_bind): Unknown volume
07-14 14:09:34.760 W/MountService(  374): getVolumeState(/mnt/sdcard/ext_sd): Unknown volume
07-14 14:09:34.760 W/MountService(  374): getVolumeState(/storage/extSdCard): Unknown volume
07-14 14:09:34.760 W/MountService(  374): getVolumeState(/storage/sdcard1): Unknown volume
07-14 14:09:34.760 W/MountService(  374): getVolumeState(/mnt/sdcard/external_SD): Unknown volume
07-14 14:09:34.768 W/MountService(  374): getVolumeState(/mnt/sdcard/external_sd): Unknown volume
07-14 14:09:34.799 I/InputReader(  374): Reconfiguring input devices.  changes=0x00000010
07-14 14:09:34.838 W/BackupManagerService(  374): dataChanged but no participant pkg='com.android.providers.settings' uid=10079
07-14 14:09:34.877 I/ActivityManager(  374): Process com.android.musicfx (pid 11981) has died.
07-14 14:09:34.971 D/dalvikvm( 6152): GC_CONCURRENT freed 326K, 7% free 9523K/10176K, paused 5ms+19ms, total 106ms
07-14 14:09:34.971 D/dalvikvm( 6152): WAIT_FOR_CONCURRENT_GC blocked 50ms
07-14 14:09:34.971 I/dalvikvm-heap( 6152): Grow heap (frag case) to 9.465MB for 76082-byte allocation
07-14 14:09:34.994 W/BackupManagerService(  374): dataChanged but no participant pkg='com.android.providers.settings' uid=10079
07-14 14:09:35.018 D/dalvikvm( 6152): GC_FOR_ALLOC freed 36K, 7% free 9561K/10252K, paused 48ms, total 48ms
07-14 14:09:35.041 D/BackupManagerService(  374): Received broadcast Intent { act=android.intent.action.PACKAGE_REMOVED dat=package:by.game.binumbers flg=0x8000010 (has extras) }
07-14 14:09:35.041 V/BackupManagerService(  374): removePackageParticipantsLocked: uid=10082 #1
07-14 14:09:35.096 I/Launcher(  595): Deferring update until onResume
07-14 14:09:35.190 D/dalvikvm( 6152): GC_FOR_ALLOC freed 30K, 7% free 9631K/10252K, paused 97ms, total 98ms
07-14 14:09:35.190 I/dalvikvm-heap( 6152): Grow heap (frag case) to 9.552MB for 56330-byte allocation
07-14 14:09:35.244 D/VoicemailCleanupService( 2221): Cleaning up data for package: by.game.binumbers
07-14 14:09:35.252 I/ActivityManager(  374): Start proc com.google.android.gallery3d for broadcast com.google.android.gallery3d/com.android.gallery3d.app.PackagesMonitor: pid=12395 uid=10019 gids={50019, 1006, 3003, 1015, 1028}
07-14 14:09:35.260 D/dalvikvm( 6152): GC_FOR_ALLOC freed 0K, 7% free 9686K/10308K, paused 67ms, total 67ms
07-14 14:09:35.549 D/dalvikvm(  374): GC_EXPLICIT freed 1620K, 30% free 19355K/27344K, paused 19ms+31ms, total 631ms
07-14 14:09:35.612 D/dalvikvm(12395): GC_CONCURRENT freed 336K, 4% free 9067K/9440K, paused 10ms+21ms, total 83ms
07-14 14:09:35.690 I/ActivityManager(  374): Start proc com.android.keychain for broadcast com.android.keychain/.KeyChainBroadcastReceiver: pid=12415 uid=1000 gids={41000, 1015, 1028, 3002, 3001, 3003, 3007}
07-14 14:09:35.713 D/dalvikvm( 6152): GC_CONCURRENT freed 396K, 6% free 9708K/10308K, paused 30ms+33ms, total 276ms
07-14 14:09:35.729 D/dalvikvm(10533): GC_EXPLICIT freed 241K, 4% free 9181K/9476K, paused 3ms+15ms, total 105ms
07-14 14:09:35.768 W/ContextImpl(12415): Calling a method in the system process without a qualified user: android.app.ContextImpl.startService:1385 android.content.ContextWrapper.startService:473 android.content.ContextWrapper.startService:473 com.android.keychain.KeyChainBroadcastReceiver.onReceive:12 android.app.ActivityThread.handleReceiver:2424 
07-14 14:09:35.948 D/dalvikvm(  374): GC_FOR_ALLOC freed 1129K, 31% free 19095K/27344K, paused 94ms, total 94ms
07-14 14:09:36.018 E/InstalledAppDetails(12255): Exception when retrieving package:by.game.binumbers
07-14 14:09:36.018 E/InstalledAppDetails(12255): android.content.pm.PackageManager$NameNotFoundException: by.game.binumbers
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at android.app.ApplicationPackageManager.getPackageInfo(ApplicationPackageManager.java:81)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at com.android.settings.applications.InstalledAppDetails.retrieveAppEntry(InstalledAppDetails.java:622)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at com.android.settings.applications.InstalledAppDetails.refreshUi(InstalledAppDetails.java:641)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at com.android.settings.applications.InstalledAppDetails.onActivityResult(InstalledAppDetails.java:535)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at android.app.Activity.dispatchActivityResult(Activity.java:5326)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at android.app.ActivityThread.deliverResults(ActivityThread.java:3363)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at android.app.ActivityThread.handleSendResult(ActivityThread.java:3410)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at android.app.ActivityThread.access$1100(ActivityThread.java:141)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1304)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at android.os.Handler.dispatchMessage(Handler.java:99)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at android.os.Looper.loop(Looper.java:137)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at android.app.ActivityThread.main(ActivityThread.java:5103)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at java.lang.reflect.Method.invokeNative(Native Method)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at java.lang.reflect.Method.invoke(Method.java:525)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:737)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:553)
07-14 14:09:36.018 E/InstalledAppDetails(12255): 	at dalvik.system.NativeStart.main(Native Method)
07-14 14:09:36.018 I/ActivityManager(  374): Start proc com.android.musicfx for broadcast com.android.musicfx/.Compatibility$Receiver: pid=12430 uid=10042 gids={50042, 3003, 3002, 1028}
07-14 14:09:36.041 W/AppSecurityPermissions(12255): Couldn't retrieve permissions for package:by.game.binumbers
07-14 14:09:36.049 W/ContextImpl(12255): Calling a method in the system process without a qualified user: android.app.ContextImpl.sendOrderedBroadcast:1111 android.app.ContextImpl.sendOrderedBroadcast:1102 android.content.ContextWrapper.sendOrderedBroadcast:369 com.android.settings.applications.InstalledAppDetails.checkForceStop:1236 com.android.settings.applications.InstalledAppDetails.refreshUi:814 
07-14 14:09:36.174 W/PackageManager(  374): Package named 'by.game.binumbers' doesn't exist.
07-14 14:09:36.283 I/ActivityManager(  374): Process com.google.android.googlequicksearchbox (pid 12057) has died.
07-14 14:09:36.588 I/ActivityManager(  374): Start proc com.google.android.apps.plus for broadcast com.google.android.apps.plus/.service.PackagesMediaMonitor: pid=12445 uid=10048 gids={50048, 3003, 3002, 1015, 1006, 1028}
07-14 14:09:36.619 D/dalvikvm(  125): GC_EXPLICIT freed 40K, 1% free 8921K/9000K, paused 3ms+5ms, total 42ms
07-14 14:09:36.651 D/dalvikvm(  125): GC_EXPLICIT freed <1K, 1% free 8921K/9000K, paused 1ms+3ms, total 29ms
07-14 14:09:36.674 D/dalvikvm(  125): GC_EXPLICIT freed <1K, 1% free 8921K/9000K, paused 2ms+3ms, total 29ms
07-14 14:09:36.705 I/ActivityManager(  374): Process com.google.android.gsf.login (pid 12163) has died.
07-14 14:09:36.705 W/MountService(  374): getVolumeState(/storage/emulated/0/external_sd): Unknown volume
07-14 14:09:36.705 W/MountService(  374): getVolumeState(/mnt/sdcard-ext): Unknown volume
07-14 14:09:36.705 W/MountService(  374): getVolumeState(/mnt/ext_sdcard): Unknown volume
07-14 14:09:36.713 W/MountService(  374): getVolumeState(/mnt/sdcard2): Unknown volume
07-14 14:09:36.713 W/MountService(  374): getVolumeState(/mnt/emmc): Unknown volume
07-14 14:09:36.721 W/MountService(  374): getVolumeState(/mnt/extSdCard): Unknown volume
07-14 14:09:36.721 W/MountService(  374): getVolumeState(/mnt/sdcard/SD_CARD): Unknown volume
07-14 14:09:36.721 W/MountService(  374): getVolumeState(/mnt/sdcard/extra_sd): Unknown volume
07-14 14:09:36.721 W/MountService(  374): getVolumeState(/mnt/extrasd_bind): Unknown volume
07-14 14:09:36.729 W/MountService(  374): getVolumeState(/mnt/sdcard/ext_sd): Unknown volume
07-14 14:09:36.729 W/MountService(  374): getVolumeState(/storage/extSdCard): Unknown volume
07-14 14:09:36.737 W/MountService(  374): getVolumeState(/storage/sdcard1): Unknown volume
07-14 14:09:36.752 W/MountService(  374): getVolumeState(/mnt/sdcard/external_SD): Unknown volume
07-14 14:09:36.752 W/MountService(  374): getVolumeState(/mnt/sdcard/external_sd): Unknown volume
07-14 14:09:36.823 D/dalvikvm( 6152): GC_CONCURRENT freed 683K, 9% free 9479K/10308K, paused 17ms+5ms, total 63ms
07-14 14:09:36.854 I/ActivityManager(  374): Process com.noshufou.android.su (pid 12144) has died.
07-14 14:09:37.127 D/dalvikvm(12445): GC_CONCURRENT freed 340K, 4% free 9062K/9440K, paused 3ms+12ms, total 61ms
07-14 14:09:37.237 I/ActivityManager(  374): Process com.google.android.deskclock (pid 2502) has died.
07-14 14:09:37.276 D/dalvikvm(10278): GC_CONCURRENT freed 388K, 5% free 8950K/9376K, paused 2ms+3ms, total 23ms
07-14 14:09:37.315 D/dalvikvm(12445): GC_CONCURRENT freed 118K, 2% free 9418K/9572K, paused 6ms+3ms, total 26ms
07-14 14:09:37.408 D/dalvikvm(12445): GC_CONCURRENT freed 115K, 2% free 9692K/9852K, paused 4ms+2ms, total 31ms
07-14 14:09:37.494 W/MountService(  374): getVolumeState(/storage/emulated/0/external_sd): Unknown volume
07-14 14:09:37.494 W/MountService(  374): getVolumeState(/mnt/sdcard-ext): Unknown volume
07-14 14:09:37.494 W/MountService(  374): getVolumeState(/mnt/ext_sdcard): Unknown volume
07-14 14:09:37.494 W/MountService(  374): getVolumeState(/mnt/sdcard2): Unknown volume
07-14 14:09:37.502 W/MountService(  374): getVolumeState(/mnt/emmc): Unknown volume
07-14 14:09:37.502 W/MountService(  374): getVolumeState(/mnt/extSdCard): Unknown volume
07-14 14:09:37.502 W/MountService(  374): getVolumeState(/mnt/sdcard/SD_CARD): Unknown volume
07-14 14:09:37.510 W/MountService(  374): getVolumeState(/mnt/sdcard/extra_sd): Unknown volume
07-14 14:09:37.510 W/MountService(  374): getVolumeState(/mnt/extrasd_bind): Unknown volume
07-14 14:09:37.510 W/MountService(  374): getVolumeState(/mnt/sdcard/ext_sd): Unknown volume
07-14 14:09:37.510 W/MountService(  374): getVolumeState(/storage/extSdCard): Unknown volume
07-14 14:09:37.518 W/MountService(  374): getVolumeState(/storage/sdcard1): Unknown volume
07-14 14:09:37.518 W/MountService(  374): getVolumeState(/mnt/sdcard/external_SD): Unknown volume
07-14 14:09:37.518 W/MountService(  374): getVolumeState(/mnt/sdcard/external_sd): Unknown volume
07-14 14:09:37.549 D/dalvikvm( 6152): GC_CONCURRENT freed 521K, 9% free 9461K/10308K, paused 15ms+5ms, total 52ms
07-14 14:09:37.549 D/dalvikvm( 6152): WAIT_FOR_CONCURRENT_GC blocked 24ms
07-14 14:09:37.549 D/dalvikvm( 6152): WAIT_FOR_CONCURRENT_GC blocked 19ms
07-14 14:09:37.604 D/dalvikvm(12445): GC_CONCURRENT freed 120K, 2% free 9995K/10164K, paused 4ms+3ms, total 39ms
07-14 14:09:37.838 D/dalvikvm( 6152): GC_CONCURRENT freed 479K, 8% free 9489K/10308K, paused 12ms+7ms, total 51ms
07-14 14:09:37.838 D/dalvikvm( 6152): WAIT_FOR_CONCURRENT_GC blocked 20ms
07-14 14:09:37.846 D/dalvikvm( 6152): WAIT_FOR_CONCURRENT_GC blocked 14ms
07-14 14:09:37.846 W/MountService(  374): getVolumeState(/storage/emulated/0/external_sd): Unknown volume
07-14 14:09:37.846 W/MountService(  374): getVolumeState(/mnt/sdcard-ext): Unknown volume
07-14 14:09:37.846 W/MountService(  374): getVolumeState(/mnt/ext_sdcard): Unknown volume
07-14 14:09:37.846 W/MountService(  374): getVolumeState(/mnt/sdcard2): Unknown volume
07-14 14:09:37.846 W/MountService(  374): getVolumeState(/mnt/emmc): Unknown volume
07-14 14:09:37.846 W/MountService(  374): getVolumeState(/mnt/extSdCard): Unknown volume
07-14 14:09:37.854 W/MountService(  374): getVolumeState(/mnt/sdcard/SD_CARD): Unknown volume
07-14 14:09:37.854 W/MountService(  374): getVolumeState(/mnt/sdcard/extra_sd): Unknown volume
07-14 14:09:37.854 W/MountService(  374): getVolumeState(/mnt/extrasd_bind): Unknown volume
07-14 14:09:37.854 W/MountService(  374): getVolumeState(/mnt/sdcard/ext_sd): Unknown volume
